incident_id,incident_date,incident_address,incident_city,incident_zip,incident_county
2086,2014-01-26,306 state street,lawrenceville,62439,lawrence
2087,2014-01-26,1090 methodist street,carlyle,62231,clinton
2088,2014-01-27,3236 west chain of rocks road: room 219,granite city,62040,madison
2089,2014-01-28,750 south 10th street: room 120,mount vernon,62864,jefferson
2090,2014-01-28,44 circle creek lane,cahokia,62206,st. clair
2091,2014-01-28,2456 state street,granite city,62040,madison
2092,2014-01-30,901 1/2 north 12th street,quincy,62301,adams
2093,2014-01-30,1019 ridge road,louisville,62858,clay
2094,2014-01-30,1500 edgar avenue,mattoon,61938,coles
2095,2014-01-30,1808 harvest avenue,cahokia,62206,st. clair
2096,2014-01-30,1709 doris avenue,cahokia,62206,st. clair
2097,2014-01-31,507 south york street,martinsville,62442,clark
2098,2014-02-01,502 east walnut street,gillespie,62033,macoupin
2099,2014-02-03,1125 10th avenue,rock island,61201,rock island
2100,2014-02-05,800 east 2nd south street,mount olive,62069,macoupin
2101,2014-02-07,309 locust street,quincy,62301,adams
2102,2014-02-07,734 north 4th street,quincy,62301,adams
2103,2014-02-07,5445 maryville road: lot 2,granite city,62040,madison
2104,2014-02-10,2715 century drive,granite city,62040,madison
2105,2014-02-11,6072 east mount pleasant lane,olney,62450,richland
2106,2014-02-11,2836 north fairview avenue,decatur,62526,macon
2107,2014-02-11,6072 east mount pleasant lane,olney,62450,richland
2108,2014-02-11,5187 england road,kell,62853,marion
2109,2014-02-12,314 doering avenue,east peoria,61611,tazewell
2110,2014-02-13,910 west st. louis avenue,vandalia,62471,fayette
2111,2014-02-15,rr 1 box 151 a.,lawrenceville,62439,lawrence
2112,2014-02-19,2429 pecan street,joliet,60435,will
2113,2014-02-19,406 east jackson street: apt. 1,marion,62959,williamson
2114,2014-02-20,515 north pope street,du quoin,62832,perry
2115,2014-02-20,706 west almond street,percy,62272,randolph
2116,2014-02-20,1230 north 6th street,quincy,62301,adams
2117,2014-02-20,1303 south 25th street,mount vernon,62864,jefferson
2118,2014-02-22,327 28th avenue,east moline,61244,rock island
2119,2014-02-24,8805 albers road,lebanon,62254,st. clair
2120,2014-02-24,1613 mitchell avenue,granite city,62040,madison
2121,2014-02-24,2316 paul avenue,granite city,62040,madison
2122,2014-02-24,21 cherry lane,bourbonnais,60914,kankakee
2123,2014-02-25,1009 61st street,la grange,60525,cook
2124,2014-02-26,6812 state street,east st. louis,62203,st. clair
2125,2014-02-26,333 south 44th street,mount vernon,62864,jefferson
2126,2014-02-27,1106 lickliter street: lot 7,benton,62812,franklin
2127,2014-02-28,1009 east main cross street,taylorville,62568,christian
2128,2014-03-03,734 north 4th street.apt. 5,quincy,62301,adams
2129,2014-03-03,1991 lake shore drive apt. 1,belvedere,61008,boone
2130,2014-03-04,109 poker run,carbondale,62902,jackson
2131,2014-03-04,3317 west chain of rocks road,granite city,62040,madison
2132,2014-03-05,144 1/2 avenue b,rushville,62861,schuyler
2133,2014-03-06,202 west brainard street,payson,62360,adams
2134,2014-03-07,1022 lakewood drive,macomb,61455,mcdonough
2135,2014-03-07,202 bowman avenue,danville,61832,vermilion
2136,2014-03-07,323 east elm street,gillespie,62033,macoupin
2137,2014-03-10,114 rhea street,danville,61832,vermilion
2138,2014-03-10,202 east effingham avenue,patoka,62875,marion
2139,2014-03-10,10 rustic lane,manito,61546,mason
2140,2014-03-10,305 south 3rd street,vienna,62995,johnson
2141,2014-03-11,4 rustic lane,manito,61546,mason
2142,2014-03-12,21313 river road north,cordova,61242,rock island
2143,2014-03-14,23 country lane west,pierron,62273,bond
2144,2014-03-14,2413 edwards street,granite city,62040,madison
2145,2014-03-14,2503 denver street,granite city,62040,madison
2146,2014-03-14,20 country lane west,pierron,62273,bond
2147,2014-03-15,508 south webster street,taylorville,62568,christian
2148,2014-03-15,4972 us rt. 51,tamaroa,62888,perry
2149,2014-03-18,617 high street,anna,62906,union
2150,2014-03-20,949 north noble street,virden,62690,macoupin
2151,2014-03-20,1805 venice avenue,granite city,62040,madison
2152,2014-03-20,309 north parkhill avenue,west frankfort,62986,franklin
2153,2014-03-21,2606 east 25th street,granite city,62040,madison
2154,2014-03-22,318 west elm street,harrisburg,62946,saline
2155,2014-03-22,919 north broad street,galesburg,61041,knox
2156,2014-03-23,410 west franklin avenue,effingham,62401,effingham
2157,2014-03-23,12518 east swift road,mount vernon,62864,jefferson
2158,2014-03-24,101 south madison street,berlin,62670,sangamon
2159,2014-03-26,1406 south cross street,robinson,62454,crawford
2160,2014-03-27,1824 east main street,danville,61832,vermilion
2161,2014-03-29,28 kiowa circle,east cape girardeau,62957,alexander
2162,2014-03-30,1723 north 33rd street,decatur,62526,macon
2163,2014-03-31,1174 county road 1650 east,sullivan,61951,moultrie
2164,2014-03-31,622 don avenue,danville,61832,vermilion
2165,2014-04-01,220 west simmons street,roodhouse,62082,greene
2166,2014-04-01,821 west church street,harrisburg,62946,saline
2167,2014-04-01,929 county road 1500 east,fairfield,62837,wayne
2168,2014-04-02,205 east olive street,mcleansboro,62859,hamilton
2169,2014-04-03,109 stone street,georgetown,61846,vermilion
2170,2014-04-03,12848 north 170th street,brocton,61917,edgar
2171,2014-04-03,651 state highway 145 north,simpson,62985,pope
2172,2014-04-04,13253 north main street,wheeler,62479,jasper
2173,2014-04-04,502 arbor street,niota,62338,hancock
2174,2014-04-04,103 west drake avenue,la harpe,61450,hancock
2175,2014-04-05,320 north adams street,trenton,62293,clinton
2176,2014-04-05,3803 east 2000th avenue,shumway,62461,effingham
2177,2014-04-06,23 country lane west,pierron,62273,bond
2178,2014-04-07,2215 blicks village court,quincy,62305,adams
2179,2014-04-07,308 maple street,lawrenceville,62439,lawrence
2180,2014-04-07,2700 east 1050th avenue,oblong,62449,crawford
2181,2014-04-07,2705 oak street,quincy,62301,adams
2182,2014-04-08,1200 midway court,marion,62959,williamson
2183,2014-04-09,1303 south 25th street,mount vernon,62864,jefferson
2184,2014-04-09,rr 1 box g74,gulfport,61425,henderson
2185,2014-04-14,112 booster road,o'fallon,62269,st. clair
2186,2014-04-16,2041 north 1300 east road,taylorville,62568,christian
2187,2014-04-16,120 hunter avenue,taylorville,62568,christian
2188,2014-04-16,24 shennadoh drive,springfield,62702,sangamon
2189,2014-04-16,2107 monroe street,granite city,62040,madison
2190,2014-04-17,1672 1100th street,lincoln,62656,logan
2191,2014-04-17,17 briarwood avenue,bloomington,61701,mclean
2192,2014-04-17,100 west carpenter avenue,stockton,61085,jodaviess
2193,2014-04-18,155 west tydeman avenue,roxana,62084,madison
2194,2014-04-20,702 west main street,robinson,62454,crawford
2195,2014-04-21,460 south 7th street,canton,61520,fulton
2196,2014-04-21,608 north illinois avenue,litchfield,62056,montgomery
2197,2014-04-23,612 washington avenue,east alton,62024,madison
2198,2014-04-23,2014 king street,danville,61832,vermilion
2199,2014-04-24,1244 madison avenue,edwardsville,62025,madison
2200,2014-04-24,1202 lincoln street: apt. 3b,charleston,61920,coles
2201,2014-04-24,307 west maple street,reynolds,61279,rock island
2202,2014-04-25,418 north 11th street: apt. 3,dekalb,60115,dekalb
2203,2014-04-27,122 east walnut street,carrier mills,62917,saline
2204,2014-04-28,21925 dove lane,keyesport,62231,clinton
2205,2014-04-29,11518 east 2130 north road,danville,61834,vermilion
2206,2014-04-29,206 south walnut street,pana,62557,christian
2207,2014-04-29,513 east oak street,taylorivlle,62568,christian
2208,2014-05-01,2700 west deyoung street,marion,62959,williamson
2209,2014-05-01,780 1/2 harbor drive,east dubuque,61025,jodaviess
2210,2014-05-02,90 evergreen drive,beardstown,62618,cass
2211,2014-05-05,9 16th street,charleston,61920,coles
2212,2014-05-05,19863 troy street,charleston,61920,coles
2213,2014-05-06,320 harmon street,danville,61832,vermilion
2214,2014-05-06,814 north cherry street,galesburg,61401,knox
2215,2014-05-08,215 south poplar street: room 132,centralia,62801,marion
2216,2014-05-08,1230 north 6th street,quincy,62301,adams
2217,2014-05-12,651 park street,hillsboro,62049,montgomery
2218,2014-05-14,319 sumac street,payson,62360,adams
2219,2014-05-14,416 east jefferson street,anna,62906,union
2220,2014-05-14,1504 east south street,clinton,61727,dewitt
2221,2014-05-15,502 west spring street,fairfield,62837,wayne
2222,2014-05-16,517 sycamore street,quincy,62301,adams
2223,2014-05-19,16446 arrowhead road,danville,61834,vermilion
2224,2014-05-19,222 chicago avenue: lot 1,wamac,62801,marion
2225,2014-05-21,1423 south 12th street: apt. 1,pekin,61554,tazewell
2226,2014-05-22,126 booster road,o'fallon,62269,st. clair
2227,2014-05-22,3509 west a street,belleville,62226,st. clair
2228,2014-05-23,401 montgomery street: apt. a,gillespie,62033,macoupin
2229,2014-05-23,202 north 11th street,charleston,61920,coles
2230,2014-05-24,6260 galatia road,galatia,62935,saline
2231,2014-05-27,2504 pine street,granite city,62040,madison
2232,2014-05-27,23 montgomery street,moro,62067,madison
2233,2014-05-27,542 west ferguson street: room 29,wood river,62095,madison
2234,2014-05-28,360 west south avenue,noble,62868,richland
2235,2014-06-02,9955 prairie street,savanna,61074,carroll
2236,2014-06-03,106 south dean street,royalton,62983,franklin
2237,2014-06-03,10645 boyd road,coulterville,62237,randolph
2238,2014-06-04,313 niagara street,east alton,62024,madison
2239,2014-06-04,rr 2 box 183,vandalia,62471,fayette
2240,2014-06-04,106 edgewood drive,east peoria,61611,tazewell
2241,2014-06-06,1 happy ours lane: lot 15,murphysboro,62966,jackson
2242,2014-06-08,2077 north graceland avenue,decatur,62526,macon
2243,2014-06-11,1101 saratoga drive,danville,61832,vermilion
2244,2014-06-11,506 south van buren street,newton,62448,jasper
2245,2014-06-16,151 east alton avenue,east alton,62024,madison
2246,2014-06-16,1410 south cherry street,centralia,62801,clinton
2247,2014-06-16,1329 edwardsville road,granite city,62040,madison
2248,2014-06-17,1101 cumberland road,jewett,62436,cumberland
2249,2014-06-17,1103 cumberland road,jewett,62436,cumberland
2250,2014-06-19,705 circle drive,marion,62959,williamson
2251,2014-06-19,331 west holden street,virden,62690,macoupin
2252,2014-06-19,715 north diamond street,jacksonville,62650,morgan
2253,2014-06-20,401 west johnson street,pocahontas,62275,bond
2254,2014-06-21,1500 zellerman avenue,quincy,62305,adams
2255,2014-06-22,304 east johnson street,collinsville,62234,madison
2256,2014-06-22,1905 west market street,bloomington,61701,mclean
2257,2014-06-23,1010 west 7th street,beardstown,62618,cass
2258,2014-06-23,1213 north 12th street,mount vernon,62864,jefferson
2259,2014-06-25,6 jeri lynn lane,collinsville,62234,madison
2260,2014-06-26,1831 perrysville road: lot 8,danville,61834,vermilion
2261,2014-06-26,8979 unity school road,brookport,62910,massac
2262,2014-06-27,208 parrish street,paris,61944,edgar
2263,2014-06-27,5701 marine road,alhambra,62001,madison
2264,2014-07-01,1022 lakewood drive,macomb,61455,mcdonough
2265,2014-07-03,801 east main street: room 106,carbondale,62901,jackson
2266,2014-07-08,29 juliana drive,danville,61832,vermilion
2267,2014-07-08,2237 sycamore street,quincy,62301,adams
2268,2014-07-08,1224 south johnson street,macomb,61455,mcdonough
2269,2014-07-09,110 south 18th street,herrin,62948,williamson
2270,2014-07-10,890 south kellogg street,galesburg,61401,knox
2271,2014-07-11,1405 girard street,metropolis,62960,massac
2272,2014-07-11,6 hance drive,charleston,61920,coles
2273,2014-07-12,607 cherry point street: lot 14,paris,61944,edgar
2274,2014-07-12,525 west 1st south street: apt. 1,carlinville,62626,macoupin
2275,2014-07-14,rr 1 box 73,huntsville,62344,schuyler
2276,2014-07-15,618 n 1st street,keyesport,62253,clinton
2277,2014-07-15,1506 cumberland road,jewett,62436,cumberland
2278,2014-07-17,888 east state street,jacksonville,62650,morgan
2279,2014-07-19,1750 roosevelt avenue: lot 13a,belleville,62226,st. clair
2280,2014-07-21,53 david street,cahokia,62206,st. clair
2281,2014-07-21,1024 east wheeler street,macomb,61455,mcdonough
2282,2014-07-21,53 david street,cahokia,62206,st. clair
2283,2014-07-22,8805 albers road,lebanon,62254,st. clair
2284,2014-07-22,53 david street,cahokia,62206,st. clair
2285,2014-07-24,731 east 3rd: apt. 3,centralia,62801,marion
2286,2014-07-25,416 east south avenue,bluford,62814,jefferson
2287,2014-07-31,2416 broadway avenue,mattoon,61938,coles
2288,2014-07-31,624 south elm street,centralia,62801,marion
2289,2014-07-31,13293 hungry hollow road,danville,61834,vermilion
2290,2014-07-31,1608 lasalle street,belleville,62221,st. clair
2291,2014-07-31,110 briarhaven drive,granite city,62040,madison
2292,2014-08-01,1101 saratoga drive,danville,61832,vermilion
2293,2014-08-04,229 opdyke avenue,mount vernon,62864,jefferson
2294,2014-08-04,611 north 2nd street,pekin,61554,tazewell
2295,2014-08-06,113 east cumberland street,martinsville,62442,clark
2296,2014-08-06,916 north walnut street,danville,61832,vermilion
2297,2014-08-08,11 south 2nd street,wood river,62905,madison
2298,2014-08-08,103 mccurley street,modesto,62667,macoupin
2299,2014-08-08,312 north 4th street,coulterville,62237,randolph
2300,2014-08-10,310 boyd street,eldorado,62930,saline
2301,2014-08-11,27 hillcrest trailer court,taylorivlle,62568,christian
2302,2014-08-12,8127 south farr street,savanna,61074,carroll
2303,2014-08-12,rr 1 box 123 a,lomax,61454,henderson
2304,2014-08-12,416 south john street,camargo,61919,douglas
2305,2014-08-13,2104 college avenue,mount vernon,62864,jefferson
2306,2014-08-14,339 matheny road,east peoria,61611,tazewell
2307,2014-08-14,2717 myrtle avenue,granite city,62040,madison
2308,2014-08-15,567 south 12th street,wood river,62095,madison
2309,2014-08-16,4289 east 1800th avenue,shumway,62461,effingham
2310,2014-08-17,1760 county road 1900 east,urbana,61802,champaign
2311,2014-08-18,5609 walshville trail (dollys road),walshville,62091,montgomery
2312,2014-08-18,606 forrest street,danville,61832,vermilion
2313,2014-08-19,527 west logan street,harrisburg,62946,saline
2314,2014-08-19,401 casey avenue,mount vernon,62864,jefferson
2315,2014-08-20,708 south maple street,centralia,62801,marion
2316,2014-08-22,10357 bridgeport road,bridgeport,62417,lawrence
2317,2014-08-24,807 west henry street,staunton,62088,macoupin
2318,2014-08-25,5602 ridge road,edgewood,62426,clay
2319,2014-08-25,5646 ridge road,edgewood,62426,clay
2320,2014-08-26,720 north 16th street,herrin,62948,williamson
2321,2014-08-27,115 east market street,havana,62644,mason
2322,2014-08-28,1802 bittle place: room 209,marion,62959,williamson
2323,2014-08-28,723 east nebraska avenue,peoria,61603,peoria
2324,2014-08-28,224 north ohren drive: room 193,litchfield,62056,montgomery
2325,2014-08-29,1026 bethel road,sandoval,62882,marion
2326,2014-09-02,506 north third street,witt,62094,montgomery
2327,2014-09-02,2469 east north street,decatur,62521,macon
2328,2014-09-03,1457 county highway 7,geff,62842,wayne
2329,2014-09-04,1131 14th street,moline,61265,rock island
2330,2014-09-04,1330 west williams street: lot 42,danville,61832,vermilion
2331,2014-09-04,323 east elm street,gillespie,62033,macoupin
2332,2014-09-04,3420 north 22nd street: room 30,decatur,62526,macon
2333,2014-09-08,502 sidell street,danville,61832,vermilion
2334,2014-09-08,606 forrest street,danville,61832,vermilion
2335,2014-09-09,6260 galatia road,galatia,62935,saline
2336,2014-09-11,630 railroad avenue,cottage hills,62018,madison
2337,2014-09-11,3236 west chain of rocks road,granite city,62040,madison
2338,2014-09-11,400 south haughton highway: room 28,greenup,62428,cumberland
2339,2014-09-12,40 north williams street,cottage hills,62018,madison
2340,2014-09-12,308 fairmont street,bridgeport,62417,lawrence
2341,2014-09-18,3617 north vermilion street: room 3,danville,61832,vermilion
2342,2014-09-18,104 east castleton avenue,mount vernon,62864,jefferson
2343,2014-09-22,607 railroad street,grand tower,62942,jackson
2344,2014-09-22,706 east 15th street,metropolis,62960,massac
2345,2014-09-22,13 fernwood boulevard,jacksonville,62650,morgan
2346,2014-09-23,511 hillsboro street,taylor springs,62089,montgomery
2347,2014-09-30,122 north logan avenue,danville,61832,vermilion
2348,2014-10-01,120 east south avenue,olney,62450,richland
2349,2014-10-01,1157 kutz street,cahokia,62206,st. clair
2350,2014-10-01,107 south 6th street,canton,61520,fulton
2351,2014-10-01,496 north 300 east rd,cerro gordo,61818,piatt
2352,2014-10-01,496 north 300 east road,cerro gordo,61818,piatt
2353,2014-10-05,1747 olive street,granite city,62040,madison
2354,2014-10-05,2021 lee avenue,granite city,62040,madison
2355,2014-10-08,rr 1 box 66 b,beecher city,62414,fayette
